date,campaign_id,country,publisher,os,size,banner name,LP(landing page),Views,Clicks,Spend,Downloads,Installs,Sales
3/15/2014,20762,Barbedos,ALL,Win8,Big,simple,LP,1099,94,23.5,36,13,0
3/15/2014,19365,Barbedos,5061,XP,Big,simple,LP,4387,73,15.33,33,6,0
3/15/2014,19968,Iran,5013,Vista,Small,BlueFlshOrangeBtn,LP,231,16,8,8,4,0
3/15/2014,19360,Iran,4814,Vista,Big,simple,LP,77,5,2.5,4,1,2
3/15/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,8270,108,56.75,58,27,1
3/15/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,53652,518,181.3,245,109,4
3/15/2014,22299,Iran,5372,Vista,Small,BlueFlshOrangeBtn,LP,193,22,11.44,10,5,0
3/15/2014,20753,Ivory Coast,ALL,Vista,Big,simple,LP,122,15,3.75,8,3,0
3/15/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,846,28,7.19,12,4,1
3/15/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,3559,81,16.74,39,7,0
3/15/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,87,0,0,,,
3/15/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,257,5,2.18,1,0,0
3/15/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13502,283,92.03,109,44,3
3/15/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,26862,534,186.1,199,72,4
3/15/2014,20167,Iran,6085,Vista,Small,BlueFlshOrangeBtn,LP,15,0,0,,,
3/15/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,5308,72,45.12,33,19,1
3/15/2014,23002,Iran,5862,Win8,Small,CleanOrngbtnCer,LP,75,0,0,,,
3/15/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,311,18,4.5,7,2,0
3/15/2014,19348,Iran,5157,Vista,Small,simple1red,LP,12,1,0.27,2,0,0
3/15/2014,20765,Ivory Coast,ALL,Win7,Big,simple,LP,689,60,15,32,11,0
3/15/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,7560,139,52.16,77,28,1
3/15/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,103,1,0.28,1,1,1
3/15/2014,24664,Iran,3761,Win7,Small,GrayGen,LP-GEN1,49,0,0.33,1,1,0
3/15/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,18,4,1.44,3,0,0
3/15/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,3091,70,20.86,27,11,0
3/15/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,300,24,8.4,8,0,0
3/15/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,587,3,5.98,2,1,0
3/15/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,310,33,8.25,22,5,0
3/15/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,210,29,10.15,11,3,0
3/15/2014,20110,Barbedos,5013,Win7,Small,BlueFlshOrangeBtn,LP,176,1,0.23,1,1,0
3/15/2014,20161,Iran,6083,Win7,Small,BlueFlshOrangeBtn,LP,233,5,1.4,1,0,0
3/15/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,88,2,0.44,2,1,0
3/15/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,1208,221,61.88,120,20,1
3/15/2014,20559,Uzbekistan,5156,Win8,Big,Cleanblubtn,LP,1416,7,2.05,3,1,0
3/15/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1847,29,5.8,10,5,1
3/15/2014,21926,Iran,6374,Win7,Big,simple,LP2GB,24,0,0,,,
3/15/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,9,0,0.06,,,
3/15/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,3626,319,63.8,82,43,4
3/15/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,462,9,3.06,5,2,0
3/15/2014,20093,Barbedos,4470,Win7,Small,BlueFlshOrangeBtn,LP,21207,205,32.8,71,25,0
3/15/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,83,5,2,4,1,0
3/15/2014,19950,Iran,5043,Win8,Small,BlueFlshOrangeBtn,LP,145,6,2.1,1,0,0
3/15/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,945,86,34.4,54,29,1
3/15/2014,20165,Iran,6083,Vista,Small,BlueFlshOrangeBtn,LP,9,0,0,0,0,0
3/15/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,10,0,0,,,
3/15/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,985,133,35.91,77,19,1
3/15/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,60,0,0,,,
3/15/2014,20944,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7773,159,53.63,68,31,2
3/15/2014,19940,Iran,3761,XP,Small,BlueFlshOrangeBtn,LP,4894,119,33.46,38,6,0
3/15/2014,19514,Ivory Coast,5226,Win7,Small,BlueFlshOrangeBtn,LP,195,4,1,1,0,0
3/15/2014,20174,Iran,6084,Win8,Small,BlueFlshOrangeBtn,LP,78,0,0,,,
3/15/2014,25226,Iran,3761,Win7,Small,noam,LP-GEN1,51615,611,348.4,313,105,5
3/15/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,124,2,0.56,1,1,0
3/15/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,12652,136,86.8,78,34,1
3/15/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,271,4,1,5,6,0
3/15/2014,19509,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,61678,1000,426.32,390,155,3
3/15/2014,25227,Iran,3761,Win8,Small,noam,LP-GEN1,6921,108,46.72,60,30,0
3/15/2014,19345,Iran,5586,Vista,Small,simple1red,LP,12,1,0.45,,,
3/15/2014,17158,Iran,,Vista,Small,simple1red,,1043,123,31.98,54,19,0
3/15/2014,22056,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,116742,1052,399.76,524,164,7
3/15/2014,21343,Iran,4470,Win7,Small,BlueFlshOrangeBtn,LP2OB,10,0,0,0,0,0
3/15/2014,22958,Iran,4286,Win7,Small,CleanOrngbtnCer,LP,4743,327,104.64,122,26,1
3/15/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,292,20,5,12,2,0
3/15/2014,19366,Barbedos,5061,Vista,Big,simple,LP,39,3,0.63,0,0,0
3/15/2014,20248,Iran,5135,Vista,Small,Cleanblubtn,LP,5839,86,41.39,44,18,1
3/15/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,6627,154,46.22,58,20,2
3/15/2014,23462,Iran,5135,XP,Small,Cleanblubtn,LP2OB,3,0,0.02,1,0,0
3/15/2014,23479,Iran,5372,Win7,Small,Cleanblubtn,LP2OB,1982,274,104.12,157,69,1
3/15/2014,19903,Iran,5586,Win8,Small,BlueFlshOrangeBtn,LP,50,0,0,0,0,0
3/15/2014,21866,Uzbekistan,All,Win8,Big,Clean2GrnBtn,LP2GB,352,9,2.25,4,2,0
3/15/2014,20173,Iran,6083,Win8,Small,BlueFlshOrangeBtn,LP,109,3,0.84,1,0,0
3/15/2014,24663,Iran,5135,Win7,Small,GrayGen,LP-GEN1,27,0,0.19,0,0,1
3/15/2014,19352,Barbedos,5330,Win7,Small,simple1red,LP,278,7,1.75,1,1,0
3/15/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,854,5,2.5,5,1,0
3/15/2014,19964,Iran,5614,Vista,Small,BlueFlshOrangeBtn,LP,4,1,0.38,0,0,0
3/15/2014,19948,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13026,239,88.02,100,46,0
3/15/2014,22574,Ivory Coast,3761,Win8,Small,CleanOrngbtnCer,LP2OB,2319,29,19.71,12,5,0
3/15/2014,20109,Barbedos,5013,Win8,Small,BlueFlshOrangeBtn,LP,21,0,0,,,
3/15/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,48450,801,184.23,291,90,7
3/15/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,17,0,0.11,0,0,0
3/15/2014,23090,Iran,4286,Win8,Small,BlueFlshOrangeBtn,LP2GB,2377,182,50.6,72,37,0
3/15/2014,23107,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,48049,453,140.43,243,105,6
3/15/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,93,2,0.6,,,
3/15/2014,20252,Iran,3761,Vista,Small,Cleanblubtn,LP,4522,54,31.7,33,7,1
3/15/2014,24187,Ivory Coast,5543,Win7,Small,CleanblubtnCer,LP,0,1,0.34,,,
3/15/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,49719,600,150,252,108,6
3/15/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,15947,197,80.77,114,33,1
3/15/2014,23089,Iran,4286,Win7,Small,BlueFlshOrangeBtn,LP2GB,6129,519,155.7,233,37,2
3/15/2014,20943,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,6785,132,46.82,41,13,0
3/15/2014,24931,Iran,5135,Win7,Small,noam,LP-GEN1,49944,547,344.61,304,124,3
3/15/2014,25225,Iran,5135,Vista,Small,noam,LP-GEN1,4326,61,29.85,37,13,0
3/15/2014,22089,Iran,3789,Win7,Big,CleanOrngbtnCer,LP2OB,24,0,0,,,
3/15/2014,25224,Iran,5135,Win8,Small,noam,LP-GEN1,13443,184,92.76,101,38,2
3/15/2014,23113,Iran,5059,Vista,Big,Clean2orngBtn,LP2OB,16484,263,76.27,143,42,1
3/15/2014,20168,Iran,6082,XP,Small,BlueFlshOrangeBtn,LP,10,0,0,,,
3/15/2014,22420,Iran,6404,Win7,Big,CleanOrngbtnCer,LP2GB,18,0,0,,,
3/15/2014,24117,Iran,4502,Win8,Big,CleanblubtnCer,LP,972,11,5.5,1,0,0
3/15/2014,19902,Barbedos,3761,Win8,Small,BlueFlshOrangeBtn,LP,6759,149,46.63,48,21,1
3/15/2014,20163,Iran,6085,Win7,Small,BlueFlshOrangeBtn,LP,146,2,0.56,0,0,0
3/15/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,17207,314,62.8,151,40,3
3/15/2014,20103,Barbedos,5061,Vista,Big,BlueFlshOrangeBtn,LP,4124,30,6.9,12,3,1
3/15/2014,20171,Iran,6085,XP,Small,BlueFlshOrangeBtn,LP,3,1,0.3,,,
3/15/2014,19963,Iran,5876,Win7,Small,BlueFlshOrangeBtn,LP,118,0,0,0,0,0
3/15/2014,23001,Iran,5862,Win7,Small,CleanOrngbtnCer,LP,122,0,0,,,
3/15/2014,19544,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP,2167,39,9.53,19,4,0
3/15/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,5008,104,33.8,61,22,1
3/15/2014,19696,Iran,5061,Win7,Big,simple1red,LP,19,0,0,,,
3/15/2014,19505,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,616,19,5.24,13,3,0
3/15/2014,20754,Barbedos,ALL,XP,Big,simple,LP,365,41,10.25,23,7,0
3/15/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,21214,223,145.71,120,53,3
3/15/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,4092,83,17.43,26,6,0
3/15/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,4981,84,34.21,48,8,0
3/15/2014,20111,Barbedos,5013,Vista,Small,BlueFlshOrangeBtn,LP,4,1,0.23,,,
3/15/2014,20100,Barbedos,5061,XP,Big,BlueFlshOrangeBtn,LP,4217,55,12.65,24,5,0
3/15/2014,19503,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP,4099,126,28.93,52,22,0
3/15/2014,21983,Iran,All,XP,Small,CleanblubtnCer,LP,40,2,0.4,2,0,0
3/15/2014,19946,Iran,5876,XP,Small,BlueFlshOrangeBtn,LP,8,0,0,,,
3/15/2014,23349,Iran,5330,XP,Small,CleanOrngbtnCer,LP2GB,20,0,0,,,
3/15/2014,19961,Iran,5862,Win7,Small,BlueFlshOrangeBtn,LP,86,0,0,0,0,0
3/15/2014,21982,Iran,All,Win8,Small,CleanblubtnCer,LP,124,1,0.2,,,
3/15/2014,19901,Barbedos,5330,Win8,Small,BlueFlshOrangeBtn,LP,83,0,0,,,
3/15/2014,24628,Iran,5059,Win7,Big,GrayGen,LP-GEN1,4,0,0,0,0,0
3/15/2014,23480,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,747,53,21.2,42,14,0
3/15/2014,17159,Iran,5330,Win7,Small,simple1red,LP,837,24,5.76,23,6,0
3/15/2014,22036,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2GB,6755,116,46.61,45,14,2
3/15/2014,19947,Iran,5614,Win8,Small,BlueFlshOrangeBtn,LP,32,0,0,1,0,0
3/15/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,4296,126,30.02,59,21,0
3/15/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,4281,47,18.84,23,3,0
3/15/2014,19969,Iran,5862,Vista,Small,BlueFlshOrangeBtn,LP,14,0,0,,,
3/15/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,294,5,1.8,2,2,0
3/15/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,3121,360,97.2,168,76,3
3/15/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,175,14,3.5,6,3,0
3/15/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,411,2,3.49,3,0,0
3/15/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,23505,253,103.42,118,41,0
3/15/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,25,0,0,,,
3/15/2014,19966,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,5,1,0.36,,,
3/15/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,2205,194,54.32,109,50,0
3/15/2014,19358,Iran,4814,Win7,Big,simple,LP,319,16,8.32,8,5,0
3/15/2014,22871,Iran,5135,Win8,Small,Cleanblubtn,LP,22495,260,155.22,153,64,1
3/15/2014,21987,Iran,All,XP,Big,CleanblubtnCer,LP,1773,20,4,7,2,0
3/15/2014,19954,Iran,5876,Win8,Small,BlueFlshOrangeBtn,LP,111,2,0.6,1,1,0
3/15/2014,21867,Uzbekistan,All,Win7,Big,Clean2GrnBtn,LP2GB,634,28,5.6,13,6,0
3/15/2014,22040,Iran,5135,Vista,Small,Cleanblubtn,LP2OB,6361,87,43.89,48,20,3
3/15/2014,20557,Uzbekistan,5156,Vista,Big,Cleanblubtn,LP,798,7,1.77,3,1,0
3/15/2014,20748,Uzbekistan,ALL,Win7,Big,simple,LP,1376,117,30.42,48,20,0
3/15/2014,23312,Ivory Coast,4470,Win7,Small,BlueFlshOrangeBtn,LP,5632,66,29.7,29,13,0
3/15/2014,20619,Iran,6198,Win8,Big,simple,LP,13,0,0,,,
3/15/2014,24116,Iran,4502,XP,Big,CleanblubtnCer,LP,596,7,3.5,4,1,0
3/15/2014,19945,Iran,5583,XP,Small,BlueFlshOrangeBtn,LP,23,0,0,0,0,0
3/15/2014,24630,Iran,5059,Vista,Big,GrayGen,LP-GEN1,17099,265,79.5,108,28,0
3/15/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,1245,15,6,6,3,0
3/15/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7665,161,52.89,62,23,2
3/15/2014,22088,Iran,3789,Vista,Big,CleanOrngbtnCer,LP2OB,21,0,0.06,,,
3/15/2014,23463,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,1,0,0.01,,,
3/15/2014,24677,Iran,5135,Win7,Small,AvailBlack,LP-GEN1,24,0,0.17,,,
3/15/2014,19344,Iran,5586,XP,Small,simple1red,LP,7,0,0,,,
3/15/2014,23003,Iran,5862,Vista,Small,CleanOrngbtnCer,LP,13,0,0,,,
3/15/2014,20863,Ivory Coast,4470,Win7,Small,simple,LP,40,1,0.36,0,0,0
3/15/2014,22865,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,13607,266,93.34,103,47,1
3/15/2014,19958,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,205,1,0.36,1,0,0
3/15/2014,21921,Iran,6374,Win7,Big,Clean2GrnBtn,LP2GB,24,0,0,,,
3/15/2014,19346,Iran,5157,Win7,Small,simple1red,LP,527,14,3.78,2,2,0
3/15/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,61570,733,424.83,380,157,8
3/15/2014,19953,Iran,5583,Win8,Small,BlueFlshOrangeBtn,LP,287,27,7.56,7,2,0
3/15/2014,19353,Barbedos,5330,XP,Small,simple1red,LP,4,1,0.25,,,
3/15/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,1255,10,2.99,1,0,0
3/15/2014,19941,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,16,0,0,,,
3/15/2014,24043,Iran,5135,Win7,Small,GrayGen,LP,72971,975,503.42,533,222,12
3/15/2014,19364,Barbedos,5061,Win7,Big,simple,LP,13,0,0,,,
3/15/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,14,0,0,,,
3/15/2014,19343,Iran,5586,Win7,Small,simple1red,LP,196,5,1.75,2,0,0
3/15/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,22,0,0,,,
3/15/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,1000,23,8.5,11,5,0
3/15/2014,20102,Barbedos,5061,Win7,Big,BlueFlshOrangeBtn,LP,24,0,0,,,
3/15/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,402,35,9.1,20,6,1
3/15/2014,17184,Uzbekistan,,Vista,Small,simple1red,,1349,24,8.98,13,5,0
3/15/2014,21981,Iran,All,Win7,Small,CleanblubtnCer,LP,149,2,0.4,0,0,0
3/15/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,64,2,0.72,1,1,0
3/15/2014,22047,Iran,3761,XP,Small,BlueFlshBlueBtn,LP2OB,8506,245,57.42,93,22,3
3/15/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,548,7,4.66,6,4,0
3/15/2014,25326,Iran,4470,Win7,Small,noam,LP-GEN1,45373,607,169.96,280,97,5
3/15/2014,20763,Ivory Coast,ALL,Win8,Big,simple,LP,453,40,10,24,12,0
3/15/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,49,3,0.9,1,0,0
3/15/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,4614,93,20.46,,,
3/15/2014,20590,Iran,5226,Win7,Small,simple,LP,207,5,1.8,2,0,0
3/15/2014,20752,Barbedos,ALL,Vista,Big,simple,LP,454,44,11,32,10,0
3/15/2014,20005,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,40048,666,277.11,248,93,6
3/15/2014,23108,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,122397,1081,399.97,577,164,5
3/15/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,797,14,6.77,7,1,1
3/15/2014,24045,Iran,3761,Vista,Small,CleanOrngbtnCer,LP,4444,50,30,33,11,0
3/15/2014,23352,Iran,5330,Win8,Small,CleanOrngbtnCer,LP2GB,7,0,0,,,
3/15/2014,23115,Iran,5059,Win8,Big,Clean2orngBtn,LP2OB,47299,592,142.08,266,103,9
3/15/2014,21347,Iran,4470,Vista,Small,Cleanblubtn,LP2OB,8385,125,35.87,73,30,4
3/15/2014,19974,Iran,5807,Win7,Big,simple,LP,21,0,0,,,
3/15/2014,24044,Iran,5135,Win8,Small,GrayGen,LP,15324,250,105.74,129,52,0
3/15/2014,19354,Barbedos,5330,Vista,Small,simple1red,LP,23,3,0.75,,,
3/15/2014,20764,Barbedos,ALL,Win7,Big,simple,LP,2277,204,40.8,112,51,0
3/15/2014,21598,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,3482,77,23.5,23,6,0
3/15/2014,21986,Iran,All,Win8,Big,CleanblubtnCer,LP,9746,102,20.4,41,13,0
3/15/2014,20108,Barbedos,5013,XP,Small,BlueFlshOrangeBtn,LP,15,4,0.92,1,0,0
3/15/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,3171,72,21.4,21,10,1
3/15/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,14586,184,100.57,102,55,1
3/15/2014,21599,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,6341,123,42.8,54,13,0
3/15/2014,19959,Iran,5043,Win7,Small,BlueFlshOrangeBtn,LP,1163,49,19.6,16,1,0
3/15/2014,19347,Iran,5157,XP,Small,simple1red,LP,2,1,0.27,,,
3/15/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,228,2,0.6,,,
3/15/2014,20092,Barbedos,4470,Win8,Small,BlueFlshOrangeBtn,LP,5560,74,11.84,26,14,0
3/15/2014,22987,Ivory Coast,3761,Win7,Small,BlueFlshOrangeBtn,LP,11245,218,95.3,84,35,5
3/15/2014,22985,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,3251,41,27.41,21,11,1
3/15/2014,22422,Iran,6404,XP,Big,CleanOrngbtnCer,LP2GB,8,0,0,,,
3/15/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,13241,227,89.38,125,48,4
3/15/2014,20644,Iran,4390,Win8,Big,Cleanblubtn,LP,13,0,0.04,,,
3/15/2014,20091,Barbedos,4470,XP,Small,BlueFlshOrangeBtn,LP,1411,25,4.5,9,3,0
3/15/2014,20164,Iran,6082,Vista,Small,BlueFlshOrangeBtn,LP,10,0,0,,,
3/15/2014,20558,Uzbekistan,5156,Win7,Big,Cleanblubtn,LP,4951,22,8.93,9,2,0
3/15/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2668,45,22.53,15,5,0
3/15/2014,21985,Iran,All,Win7,Big,CleanblubtnCer,LP,21093,200,40,60,22,0
3/15/2014,24194,Iran,6673,Win8,Small,CleanblubtnCer,LP,7,0,0,,,
3/15/2014,21609,Iran,3761,Win8,Small,Cleanblubtn,LP2GB,6387,90,43.11,52,20,0
3/15/2014,20162,Iran,6084,Win7,Small,BlueFlshOrangeBtn,LP,59,0,0,,,
3/15/2014,23109,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,13748,155,44.95,88,20,2
3/15/2014,24180,Iran,5543,Win7,Small,CleanblubtnCer,LP,15,0,0,,,
3/15/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,4150,75,28.01,30,6,1
3/15/2014,21346,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP2OB,10940,215,64.28,102,34,2
3/15/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,18446,262,65.5,139,31,4
3/15/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,4861,61,34.3,45,24,2
3/15/2014,19501,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,8099,167,55.8,62,19,2
3/15/2014,19972,Iran,5807,XP,Big,simple,LP,28,0,0,,,
3/15/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,782,78,35.1,32,25,0
3/15/2014,23473,Iran,3761,Win8,Small,CleanGrnbtnCer,LP2OB,10748,129,73.5,85,34,2
3/15/2014,21718,Iran,5043,XP,Small,BlueFlshOrangeBtn,LP,220,19,2.28,6,0,0
3/15/2014,20865,Ivory Coast,4470,Win8,Small,simple,LP,65,1,0.36,,,
3/15/2014,20169,Iran,6083,XP,Small,BlueFlshOrangeBtn,LP,10,1,0.3,,,
3/15/2014,24118,Iran,4502,Win7,Big,CleanblubtnCer,LP,3860,26,13,15,7,0
3/15/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,20,0,0,0,0,0
3/15/2014,24040,Iran,3761,Win7,Small,GrayGen,LP,61331,808,413.9,404,154,6
3/15/2014,19952,Iran,5862,Win8,Small,BlueFlshOrangeBtn,LP,51,0,0,0,0,0
3/15/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,394,36,9,22,10,0
3/15/2014,20861,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP,1733,13,14.54,8,5,1
3/16/2014,23480,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,601,44,17.6,19,11,0
3/16/2014,21926,Iran,6374,Win7,Big,simple,LP2GB,37,1,0.25,,,
3/16/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,5765,75,41.86,41,17,1
3/16/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,72,4,0.88,2,2,0
3/16/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,18277,289,72.25,142,33,3
3/16/2014,20103,Barbedos,5061,Vista,Big,BlueFlshOrangeBtn,LP,4516,34,7.82,18,9,0
3/16/2014,21866,Uzbekistan,All,Win8,Big,Clean2GrnBtn,LP2GB,226,7,1.75,5,2,0
3/16/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,1306,281,78.68,158,26,0
3/16/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,139,4,1.2,2,0,0
3/16/2014,19501,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7636,158,52.55,58,17,1
3/16/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,15888,181,109.52,97,43,3
3/16/2014,19968,Iran,5013,Vista,Small,BlueFlshOrangeBtn,LP,252,23,11.5,20,15,1
3/16/2014,19940,Iran,3761,XP,Small,BlueFlshOrangeBtn,LP,6085,161,41.07,54,14,2
3/16/2014,22299,Iran,5372,Vista,Small,BlueFlshOrangeBtn,LP,219,15,7.8,11,1,1
3/16/2014,20165,Iran,6083,Vista,Small,BlueFlshOrangeBtn,LP,1,1,0.24,1,1,0
3/16/2014,19974,Iran,5807,Win7,Big,simple,LP,19,0,0,,,
3/16/2014,23108,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,122080,1081,399.97,540,166,6
3/16/2014,19505,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,1016,23,10.61,10,6,0
3/16/2014,23115,Iran,5059,Win8,Big,Clean2orngBtn,LP2OB,50903,617,148.08,238,99,4
3/16/2014,19506,Ivory Coast,5226,Vista,Small,BlueFlshOrangeBtn,LP,11,0,0,,,
3/16/2014,20764,Barbedos,ALL,Win7,Big,simple,LP,1824,182,36.4,96,39,0
3/16/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,7930,171,53.47,57,15,1
3/16/2014,19503,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP,4366,132,30.84,59,18,0
3/16/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,21,0,0,,,
3/16/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,348,11,2.75,4,3,0
